:ID,:LABEL,policy_number,first_name,middle_initial,last_name,full_name,date_of_birth,age,gender,marital_status,relationship_to_named_insured,blood_type,citizenship_status,ssn_last4,drivers_license_state,drivers_license_number,primary_email,work_email,phone_home,phone_mobile,phone_work,preferred_contact_method,preferred_language,do_not_call_flag,e_signature_consent,marketing_opt_in,paperless_enrolled,communication_preference,statement_delivery_preference,residential_address,mailing_address,city,state,state_full,zip_code,county,country,address_type,years_at_address,customer_since,months_as_customer,tenure_years,customer_tier,account_status,autopay_enrolled,last_login_date,last_payment_date,payment_history_score,nps_score,churn_risk_score,lifetime_value_usd,deceased_flag,occupation_code,job_title,employer_name,years_with_employer,employment_status,annual_income_band,education_level,capital_gains,capital_loss,net_financial_position,net_worth_band,bankruptcy_history,credit_tier,credit_score_estimate,risk_score,risk_band,prior_claims_count,prior_claims_note,fraud_flag,fraud_investigation_open,siu_referral_flag,watchlist_flag,high_risk_hobby_flag,hobbies_interests,household_members,licensed_drivers_in_household,has_minor_drivers,pets_in_household,social_media_presence,mobile_app_user,online_quote_origin,assigned_agent,agent_code,agency_name,ssn_hash,identity_verification_status,kyc_verified_date,device_id,device_type,browser,ip_address_last_login,ip_flagged,bank_name,bank_account_hash,bank_account_last4,payment_method_token,payment_type_preferred,fraud_history_count,identity_theft_flag,shared_phone_flag,shared_address_flag,shared_bank_flag,cross_policy_entities,linked_entity_count,synthetic_identity_flag,role_switching_flag
CUST-IL-4318-6927,Customer,431876,Angela,R,Cooper,Angela R. Cooper,11/5/1985,41,Female,Other,own-child,A-,Permanent Resident,7992,IL,DL-IL-19568831,angela.cooper@att.net,acooper@operations.net,(815) 444-2125,(847) 485-7704,(815) 825-4413,SMS Text,English,No,Yes,Opted In - Postal Only,Yes,Email Only,Electronic (PDF via Email),"9917 Sunset Pl, Cicero, Il 44247","9917 Sunset Pl, Cicero, Il 44247",Cicero,IL,Illinois,44247,Cicero County,USA,Rented,2,1/21/2008,217,18.1,Gold,Active,No - Manual Payment,12/12/2015,18/8/2015,75,10,23,15825.81,No,machine-op-inspct,Machine Operator,Tri-State Construction LLC,2,Self-Employed,<$30K,Associate,46700,0,46700,$50K-$100K,,Preferred,762,19,Low,3,3 prior claim(s) on record,N,No,No,No,Yes,skydiving,1,1,No,Dog,LinkedIn,Yes,No,Lisa Callahan,AGT-6557,Prairie State Insurance Partners,fa091b8c5b6d3050,Pending,12/01/2015,DEV-1D1D5B2A322E,iPhone,Firefox,192.168.218.19,No,PNC,c004c71839c12c1d,2883,TOK-E66CBFFB92E2C6AA,Credit Card,0,No,No,No,No,1,1,No,No
CUST-IL-2854-7788,Customer,285496,Ryan,C,Roberts,Ryan C. Roberts,11/3/1971,55,Male,Other,other-relative,O+,US Citizen,4909,IL,DL-IL-22894567,roberts.r6@outlook.com,,(847) 684-8411,(815) 992-6967,,Phone Call,English,No,Yes,Opted Out - No Marketing,Yes,Email and Postal Mail,Electronic (PDF via Email),"1875 Liberty Pl, Springfield, Il 44392","1875 Liberty Pl, Springfield, Il 44392",Springfield,IL,Illinois,44392,Springfield County,USA,Owned,18,4/22/1995,370,30.8,Platinum,Active,Yes - Credit Card,21/3/2015,11/7/2015,98,3,19,29977.4,No,prof-specialty,Financial Advisor,Tri-State Construction LLC,25,Full-Time,$60K-$100K,High School,72700,-68200,4500,$50K-$100K,,Standard Plus,727,71,High,1,1 prior claim(s) on record,Y,Yes,No,No,Yes,paintball,3,1,No,,Instagram,Yes,No,David Morrison,AGT-7646,Heartland Insurance Services,c9d9212ec9bd168b,Verified,3/01/2011,DEV-EA1B47823DCA,iPhone,Firefox,192.168.66.86,No,PNC,93aa2745bff99c01,1820,TOK-44E55A68AC8B79E9,Debit Card,1,No,No,No,No,1,7,No,No
CUST-IN-1153-1006,Customer,115399,Matthew,R,Ruiz,Matthew R. Ruiz,9/18/1971,55,Male,Other,own-child,B-,US Citizen,6810,IN,DL-IN-18667090,ruiz.m2@aol.com,mruiz@domestic.biz,(260) 317-9139,(574) 551-2808,(260) 632-6484,Phone Call,English,No,Yes,Opted In - All Channels,Yes,Email Only,Electronic (PDF via Email),"3988 Walnut Ave, Hammond, In 45314","3988 Walnut Ave, Hammond, In 45314",Hammond,IN,Indiana,45314,Hammond County,USA,Owned,15,9/21/1991,413,34.4,Platinum,Active,Yes - ACH Bank Draft,13/1/2015,7/6/2015,69,2,74,43666.49,No,priv-house-serv,Housekeeper,Heritage Financial Group,9,Full-Time,$60K-$100K,MD,0,-31000,-31000,<$50K,Chapter 13,Non-Standard,603,96,High,0,0 prior claim(s) on record,Y,No,No,Yes,No,chess,3,2,No,Dog,,Yes,No,Robert Yamamoto,AGT-1586,Prairie State Insurance Partners,1a62c72ab986d59c,Verified,6/01/2011,DEV-031647C50F05,iPhone,Unknown,192.168.233.97,No,Bank of America,c72ae4896fa48650,9993,TOK-943ACADCD4D7D66D,Money Order,0,No,No,No,No,5,1,No,No
CUST-IN-7368-9289,Customer,736882,Jack,S,Roberts,Jack S. Roberts,8/23/1986,40,Male,Married,husband,A+,US Citizen,5571,IN,DL-IN-57748995,jack638@verizon.net,jroberts@craftsmen.biz,(765) 652-4520,(574) 737-6236,(765) 842-7968,Online Portal,Portuguese,No,Yes,Opted In - Postal Only,Yes,Email Primary / Postal for Legal Notices,Electronic (PDF via Email),"5242 Summit Terr, Terre Haute, In 43473","5242 Summit Terr, Terre Haute, In 43473",Terre Haute,IN,Indiana,43473,Terre Haute County,USA,Owned,16,5/22/2006,237,19.8,Gold,Active,Yes - Credit Card,22/1/2015,8/11/2015,100,2,56,17445.57,No,craft-repair,Electrician,Heritage Financial Group,10,Self-Employed,$60K-$100K,College,0,-53500,-53500,<$50K,,Non-Standard,569,35,Low,2,2 prior claim(s) on record,N,No,No,No,Yes,kayaking,2,2,No,Cat,Twitter/X,Yes,No,Sandra Kowalski,AGT-5755,Heartland Insurance Services,210e0ad3331471f5,Pending,11/01/2010,DEV-3658FA50BBA9,Android,Chrome,192.168.3.220,No,Fifth Third,5935d45e79e9ca37,1123,TOK-08057F511CC2A27B,Check,0,No,No,No,No,1,4,No,No
CUST-OH-6990-2021,Customer,699044,Kenneth,A,Ward,Kenneth A. Ward,10/15/1991,35,Male,Other,own-child,O-,US Citizen,4359,OH,DL-OH-50332048,kenneth414@aol.com,kward@salesforce.net,(216) 280-4455,(614) 556-4346,(216) 701-5673,SMS Text,English,No,No,Opted In - Postal Only,No,Postal Mail Only,Paper Copy via Postal Mail,"530 Lincoln Ave, Parma, Oh 61398","Po Box 4198, Parma, Oh 61398",Parma,OH,Ohio,61398,Parma County,USA,Family-Owned,1,6/22/2025,8,0.7,Bronze,Active,No - Manual Payment,9/3/2015,28/4/2015,99,6,92,844.64,No,sales,Retail Associate,Buckeye Technology Group,9,Self-Employed,$60K-$100K,Masters,0,0,0,$50K-$100K,Chapter 7,Standard,647,83,High,2,2 prior claim(s) on record,Y,No,No,No,No,polo,1,1,No,Dog,LinkedIn,No,Yes,Sandra Callahan,AGT-9545,Prairie State Insurance Partners,24404892f734f16a,Verified,5/01/2011,DEV-94E51BD5BD63,Android,Unknown,192.168.153.237,No,Capital One,6a28c22d2090c8cd,9647,TOK-B0A731FDC38F1E6D,Credit Card,2,No,No,No,No,2,4,No,No
CUST-IN-8632-5212,Customer,863236,Edward,K,Green,Edward K. Green,4/13/1983,43,Male,Other,own-child,O+,US Citizen,6550,IN,DL-IN-66069649,egreen86@me.com,egreen@professional.net,(574) 220-5794,(260) 414-1085,(574) 212-9157,Online Portal,English,No,Yes,Opted In - Postal Only,Yes,Email and Postal Mail,Both Electronic and Paper,"1721 Prairie Blvd, Hammond, In 43698","1721 Prairie Blvd, Hammond, In 43698",Hammond,IN,Indiana,43698,Hammond County,USA,Owned,15,9/20/2004,257,21.4,Gold,Active,No - Manual Payment,14/8/2015,10/8/2015,60,5,2,28313.69,No,prof-specialty,Engineer,Tri-State Construction LLC,16,Part-Time,$30K-$60K,High School,0,-29200,-29200,<$50K,,Non-Standard,573,40,Medium,2,2 prior claim(s) on record,N,No,No,No,No,golf,2,2,No,Dog,Twitter/X,Yes,No,James Callahan,AGT-9984,Lakefront Coverage Group,20031a0c268d5855,Verified,8/01/2010,DEV-204143EB1452,Unknown,Firefox,192.168.230.107,No,Chase,b2230291ee5b0864,8706,TOK-58C33F6546520F66,Money Order,0,No,No,No,No,4,4,No,No
CUST-IN-6085-4973,Customer,608513,Patrick,D,Nguyen,Patrick D. Nguyen,5/23/1992,34,Male,Single,not-in-family,A+,US Citizen,3806,IN,DL-IN-20622341,nguyen.p2@gmail.com,,(317) 836-3369,(260) 939-3854,,Online Portal,English,No,Yes,Opted Out - No Marketing,Yes,Email Primary / Postal for Legal Notices,Online Portal Only,"7981 Birch Ct, Muncie, In 60773","7981 Birch Ct, Muncie, In 60773",Muncie,IN,Indiana,60773,Muncie County,USA,Owned,14,4/22/2009,202,16.8,Gold,Active,Yes - Credit Card,17/7/2015,1/5/2015,64,8,91,14275.34,No,exec-managerial,General Manager,Great Lakes Auto Group,4,Full-Time,$30K-$60K,JD,31000,-30200,800,$50K-$100K,,Standard Plus,678,80,High,1,1 prior claim(s) on record,Y,No,No,No,No,chess,1,1,No,,LinkedIn,No,No,Sandra Sullivan,AGT-8525,Lakefront Coverage Group,3254244e03a9c8c0,Verified,5/01/2015,DEV-454234CD9223,iPhone,Edge,192.168.217.134,No,US Bank,7fb7b1ac89065e0a,7792,TOK-A09B8DB15AE96040,Credit Card,1,No,No,No,No,2,2,Yes,Yes
CUST-OH-9140-8310,Customer,914088,Michelle,L,Martinez,Michelle L. Martinez,2/17/1986,40,Female,Single,not-in-family,B+,Work Visa,8529,OH,DL-OH-68363543,martinez.m4@att.net,mmartinez@salesforce.net,(513) 247-2764,(440) 991-2829,,SMS Text,Spanish,No,No,Opted Out - No Marketing,Yes,SMS and Email,Online Portal Only,"5279 Cherry Ave, Toledo, Oh 60983","5279 Cherry Ave, Toledo, Oh 60983",Toledo,OH,Ohio,60983,Toledo County,USA,Owned,2,6/22/2007,224,18.7,Gold,Active,Yes - ACH Bank Draft,19/4/2015,6/9/2015,76,7,94,24111.36,No,sales,Account Manager,Heritage Financial Group,7,Unemployed,$60K-$100K,JD,0,-55600,-55600,<$50K,,Non-Standard,576,58,Medium,0,0 prior claim(s) on record,N,No,No,No,Yes,kayaking,1,1,No,Dog,Instagram,No,No,Brian Ramirez,AGT-9835,Central Midwest Agency,76ba897d9cdd2ffe,Pending,5/01/2013,DEV-A10BA473C3ED,Unknown,Safari,192.168.104.42,No,PNC,33c7ec1b1fc202e1,6932,TOK-A31B1E73738D0D88,Debit Card,0,No,No,No,No,3,0,No,No
CUST-IL-5967-5051,Customer,596785,Rebecca,L,Murphy,Rebecca L. Murphy,5/19/1981,45,Female,Single,unmarried,O-,US Citizen,9368,IL,DL-IL-31830115,rmurphy68@comcast.net,,(815) 756-9529,(847) 466-5392,,Postal Mail,English,No,Yes,Opted In - Email Only,Yes,Email Only,Both Electronic and Paper,"4072 Oak Pl, Orland Park, Il 43221","4072 Oak Pl, Orland Park, Il 43221",Orland Park,IL,Illinois,43221,Orland Park County,USA,Rented,8,1/20/2006,241,20.1,Gold,Active,No - Manual Payment,5/8/2015,26/9/2015,92,8,89,22181.64,No,machine-op-inspct,CNC Operator,Midwest Manufacturing Co.,9,Retired,$30K-$60K,PhD,0,0,0,$50K-$100K,Chapter 7,Standard,651,55,Medium,0,0 prior claim(s) on record,N,No,No,No,No,basketball,1,1,No,,LinkedIn,Yes,No,Maria Okafor,AGT-8300,Prairie State Insurance Partners,c4c856060b0d2b9c,Verified,8/01/2014,DEV-9F5A1E8AB065,Desktop/Windows,Edge,192.168.10.57,No,Bank of America,4f2aa40bdc1efab1,9590,TOK-07DCF54178DF18AA,Credit Card,0,No,No,No,No,2,5,No,No
CUST-IL-9086-1612,Customer,908616,Jeffrey,B,Green,Jeffrey B. Green,11/19/2001,25,Male,Married,husband,O+,US Citizen,7469,IL,DL-IL-13592372,jeffrey.green@verizon.net,,(815) 763-7470,(815) 875-8786,,Online Portal,English,No,Yes,Opted In - Email Only,No,Email Only,Paper Copy via Postal Mail,"786 Hickory Blvd, Evanston, Il 47332","786 Hickory Blvd, Evanston, Il 47332",Evanston,IL,Illinois,47332,Evanston County,USA,Rented,6,10/21/2020,64,5.3,Silver,Active,No - Manual Payment,25/8/2015,11/5/2015,85,2,85,5088.64,No,prof-specialty,Financial Advisor,Buckeye Technology Group,1,Self-Employed,$60K-$100K,Masters,53200,0,53200,$100K-$250K,,Preferred Plus,776,68,Medium,2,2 prior claim(s) on record,N,No,No,No,No,video-games,2,1,No,Multiple,,Yes,No,Nancy Okafor,AGT-1492,Heartland Insurance Services,8b92d0bf370eab50,Not Started,8/01/2012,DEV-7C3203866A60,iPad,Edge,10.10.0.5,Yes,Bank of America,7d5069472a0cd61c,4311,TOK-07D1B1D400876D84,Debit Card,0,No,No,No,No,3,5,No,No
CUST-IL-6663-7823,Customer,666333,Larry,L,Cox,Larry L. Cox,9/23/1989,37,Male,Married,husband,AB+,Permanent Resident,1590,IL,DL-IL-81837230,cox.l3@aol.com,,(815) 965-3225,(312) 722-1353,,Online Portal,English,No,Yes,Opted In - Email Only,No,Email Primary / Postal for Legal Notices,Paper Copy via Postal Mail,"2888 Ash Ln, Oak Lawn, Il 61039","2888 Ash Ln, Oak Lawn, Il 61039",Oak Lawn,IL,Illinois,61039,Oak Lawn County,USA,Owned,12,4/21/2012,166,13.8,Silver,Active,Yes - ACH Bank Draft,3/7/2015,2/1/2015,84,10,78,18499.04,No,craft-repair,Electrician,Prairie State Industries,13,Full-Time,>$200K,JD,27500,0,27500,$50K-$100K,,Preferred,717,100,High,1,1 prior claim(s) on record,Y,No,Yes,Yes,No,reading,4,1,No,,LinkedIn,No,No,Maria Nguyen,AGT-6135,Prairie State Insurance Partners,6584f3233c103924,Failed,7/01/2010,DEV-A6BA9B2A9232,iPhone,Edge,192.168.238.178,No,US Bank,c09ac5bbee393fab,5149,TOK-BF97775E328673AF,ACH/Bank Transfer,1,No,No,No,No,0,7,No,No
CUST-IL-3366-4969,Customer,336614,Karen,R,Moore,Karen R. Moore,8/14/1991,35,Female,Other,other-relative,O+,Unknown,1442,IL,DL-IL-78918473,moore.k3@protonmail.com,kmoore@yahoo.com,(309) 445-2560,(312) 791-9388,,Online Portal,English,No,Yes,Opted In - Email Only,Yes,Email and Postal Mail,Online Portal Only,"9427 River Way, Bloomington, Il 61478","9427 River Way, Bloomington, Il 61478",Bloomington,IL,Illinois,61478,Bloomington County,USA,Owned,2,3/22/2013,155,12.9,Silver,Active,No - Manual Payment,5/2/2015,4/12/2015,82,4,41,14056.95,No,adm-clerical,Employed,Inland Empire Services,6,Part-Time,$30K-$60K,Associate,81100,0,81100,$100K-$250K,,Preferred Plus,805,47,Medium,3,3 prior claim(s) on record,N,No,No,No,No,yachting,3,2,No,,Instagram,Yes,No,James Ramirez,AGT-3399,Prairie State Insurance Partners,663ba94fbafc03d0,Verified,12/01/2012,DEV-4AED42B381E9,Android,Firefox,192.168.56.37,No,Capital One,315d810f036c415b,7824,TOK-3E9634745999C3A5,Debit Card,0,No,No,No,No,2,2,No,No
CUST-IL-5848-1441,Customer,584859,Stephen,R,Morgan,Stephen R. Morgan,9/4/1996,30,Male,Married,wife,A+,US Citizen,6955,IL,DL-IL-75240710,morgan.s6@outlook.com,,(630) 762-9584,(847) 695-7720,(630) 579-5680,Phone Call,English,No,Yes,Opted In - All Channels,Yes,Email Primary / Postal for Legal Notices,Both Electronic and Paper,"2171 Sunset Terr, Chicago, Il 47224","2171 Sunset Terr, Chicago, Il 47224",Chicago,IL,Illinois,47224,Chicago County,USA,Owned,3,8/21/2016,114,9.5,Silver,Active,Yes - Credit Card,24/6/2015,10/12/2015,60,9,98,14804.04,No,farming-fishing,Employed,Prairie State Industries,8,Full-Time,$100K-$200K,High School,51400,-64000,-12600,<$50K,,Standard,641,22,Low,0,0 prior claim(s) on record,N,No,No,No,No,video-games,3,2,No,Cat,,Yes,No,Brian Kowalski,AGT-3538,Midwest Auto Insurance Agency,1883c0d25b37c9c4,Pending,12/01/2012,DEV-C257DF9A41F7,iPad,Chrome,192.168.248.24,No,Fifth Third,7a841c7d87b988e9,8359,TOK-DC169669E19317C6,Money Order,0,No,No,No,No,4,0,No,No
CUST-IL-9904-8661,Customer,990493,Steven,G,Green,Steven G. Green,1/24/1989,37,Male,Other,own-child,AB+,US Citizen,3979,IL,DL-IL-72517944,steven.green@aol.com,,(815) 467-9248,(312) 704-5863,,Online Portal,English,No,Yes,Opted In - Email Only,No,Postal Mail Only,Paper Copy via Postal Mail,"9528 Heritage Pkwy, Evanston, Il 60338","9528 Heritage Pkwy, Evanston, Il 60338",Evanston,IL,Illinois,60338,Evanston County,USA,Rented,2,9/21/2013,149,12.4,Silver,Active,Yes - ACH Bank Draft,22/12/2015,2/2/2015,89,7,59,17577.53,No,prof-specialty,Physician,Allied Automotive Services,4,Full-Time,$60K-$100K,PhD,0,0,0,$50K-$100K,,Standard,678,67,Medium,3,3 prior claim(s) on record,N,No,No,No,No,yachting,1,1,No,,LinkedIn,No,No,James Sullivan,AGT-6213,Midwest Auto Insurance Agency,1aa7a533f18e1ee6,Verified,12/01/2010,DEV-74F55D50DE16,iPhone,Edge,192.168.11.17,No,Fifth Third,2ad9a43724dbb0e6,1100,TOK-9DACA57ACF1BE5E9,Check,0,No,No,No,No,4,0,No,No
CUST-OH-1298-5883,Customer,129872,Scott,M,Sanchez,Scott M. Sanchez,8/16/1993,33,Male,Single,not-in-family,AB-,US Citizen,3966,OH,DL-OH-52967449,sanchez.s9@hotmail.com,,(216) 981-1454,(614) 244-3115,,Postal Mail,English,No,Yes,Opted In - Email Only,Yes,SMS and Email,Electronic (PDF via Email),"8474 Forest Rd, Parma, Oh 47922","8474 Forest Rd, Parma, Oh 47922",Parma,OH,Ohio,47922,Parma County,USA,Owned,13,11/21/2013,147,12.2,Silver,Active,Yes - Credit Card,20/11/2015,14/9/2015,100,6,35,16343.46,No,craft-repair,Sheet Metal Worker,Midwest Health Network,2,Self-Employed,$60K-$100K,High School,53300,-49200,4100,$50K-$100K,,Standard Plus,685,72,High,0,0 prior claim(s) on record,Y,No,No,No,No,reading,2,2,No,Cat,LinkedIn,Yes,Yes,Lisa Patel,AGT-5774,Prairie State Insurance Partners,3bd88af995b7208f,Not Started,11/01/2015,DEV-96382359B869,iPad,Firefox,192.168.213.134,No,Citibank,5d5d7085e1859f25,931,TOK-37048597DA108EBE,Debit Card,0,No,No,No,No,2,0,No,No
CUST-IL-2001-8912,Customer,200152,Elizabeth,N,Kelly,Elizabeth N. Kelly,2/9/1998,28,Female,Single,unmarried,A+,US Citizen,4784,IL,DL-IL-96224518,ekelly32@att.net,ekelly@att.net,(815) 262-2159,(773) 910-4902,,Email,English,No,No,Opted In - Postal Only,Yes,SMS and Email,Online Portal Only,"9489 Sunset Rd, Oak Lawn, Il 43014","9489 Sunset Rd, Oak Lawn, Il 43014",Oak Lawn,IL,Illinois,43014,Oak Lawn County,USA,Rented,3,12/21/2020,62,5.2,Silver,Active,Yes - Credit Card,1/2/2015,23/12/2015,79,7,62,5106.94,No,protective-serv,Employed,North Star Consulting Group,2,Full-Time,$100K-$200K,Masters,0,0,0,$50K-$100K,Chapter 7,Standard,633,64,Medium,3,3 prior claim(s) on record,Y,No,No,No,No,camping,3,3,No,Dog,Instagram,Yes,No,David Sullivan,AGT-1888,Heartland Insurance Services,6c7ba0405d94f4a8,Verified,10/01/2010,DEV-B981C5012B4F,Android,Chrome,192.168.1.100,Yes,PNC,27c06818d3836f87,1014,TOK-824C486A0CE32690,Money Order,3,No,No,No,No,3,8,Yes,No
CUST-IL-9332-5478,Customer,933293,Kathleen,P,Miller,Kathleen P. Miller,12/13/1977,49,Female,Single,unmarried,O+,US Citizen,7592,IL,DL-IL-74873976,miller.k1@mac.com,,(847) 926-8756,(618) 611-9748,(847) 241-1257,Online Portal,English,No,No,Opted In - All Channels,Yes,Email and Postal Mail,Electronic (PDF via Email),"1794 Hillcrest Ct, Champaign, Il 62075","1794 Hillcrest Ct, Champaign, Il 62075",Champaign,IL,Illinois,62075,Champaign County,USA,Rented,10,1/20/2002,289,24.1,Gold,Active,Yes - ACH Bank Draft,5/7/2015,8/3/2015,83,5,98,29440.43,No,priv-house-serv,Personal Chef,Metro Transit Authority,7,Full-Time,$30K-$60K,JD,0,0,0,$50K-$100K,,Standard,642,72,High,0,0 prior claim(s) on record,N,No,No,No,No,golf,2,2,No,Multiple,LinkedIn,Yes,No,Michael Okafor,AGT-4154,Lakefront Coverage Group,f3878a9679114cdf,Not Started,4/01/2011,DEV-D8FF9CDD8425,iPad,Firefox,192.168.154.39,No,US Bank,f0d90aaf3fb0cef9,9247,TOK-6409B11F86BD2FEE,Money Order,0,No,No,No,No,1,3,No,No
CUST-IN-4856-5101,Customer,485664,Angela,H,Ramirez,Angela H. Ramirez,6/9/1972,54,Female,Single,unmarried,B+,Permanent Resident,7012,IN,DL-IN-83986345,angela329@msn.com,aramirez@tradeservices.com,(260) 299-1081,(812) 933-3197,,Phone Call,English,No,No,Opted In - All Channels,Yes,Postal Mail Only,Online Portal Only,"1180 Cedar Dr, Lafayette, In 61590","1180 Cedar Dr, Lafayette, In 61590",Lafayette,IN,Indiana,61590,Lafayette County,USA,Owned,3,3/22/1990,431,35.9,Platinum,Active,Yes - Credit Card,11/2/2015,24/7/2015,87,4,26,41505.3,No,craft-repair,Electrician,Cardinal Health Systems,15,Retired,<$30K,MD,65700,0,65700,$100K-$250K,,Preferred Plus,803,84,High,3,3 prior claim(s) on record,N,No,No,No,Yes,bungie-jumping,1,1,No,,LinkedIn,Yes,Yes,Lisa Okafor,AGT-1586,Central Midwest Agency,b7ab78c9d63f3f3d,Pending,7/01/2013,DEV-AEA5DB238E2F,Android,Safari,192.168.165.23,No,PNC,5c50e005c04904b1,6672,TOK-5BEC2CA387BC82F3,ACH/Bank Transfer,0,No,No,No,No,5,4,No,No
CUST-IN-9828-7272,Customer,982871,Gregory,A,Bell,Gregory A. Bell,6/28/1989,37,Male,Married,wife,B+,US Citizen,2342,IN,DL-IN-42819156,bell.g2@icloud.com,gbell@support.tech,(219) 488-5260,(812) 681-6140,,SMS Text,English,Yes,Yes,Opted In - Postal Only,No,SMS and Email,Paper Copy via Postal Mail,"4348 Valley Cir, Lafayette, In 47461","4348 Valley Cir, Lafayette, In 47461",Lafayette,IN,Indiana,47461,Lafayette County,USA,Owned,6,7/22/2009,199,16.6,Gold,Active,Yes - Credit Card,4/4/2015,7/3/2015,94,8,37,20928.83,No,tech-support,Systems Administrator,North Star Consulting Group,14,Full-Time,$100K-$200K,JD,48500,0,48500,$50K-$100K,,Preferred,745,100,High,1,1 prior claim(s) on record,Y,Yes,No,Yes,No,video-games,3,2,Yes,Dog,,No,Yes,Michael Morrison,AGT-4285,Lakefront Coverage Group,1aa39c7433345388,Verified,4/01/2011,DEV-F2049517CA2B,Desktop/Windows,Edge,192.168.16.42,No,US Bank,ee5437f4e7cf9983,4772,TOK-28EE2CE93DDED322,Credit Card,1,No,No,No,No,5,5,No,No
CUST-IL-2062-9474,Customer,206213,Gregory,W,Collins,Gregory W. Collins,7/6/2000,26,Male,Single,not-in-family,O+,US Citizen,4150,IL,DL-IL-59911728,gregory.collins@me.com,gcollins@itservices.net,(309) 551-6631,,,SMS Text,English,No,Yes,Opted In - Postal Only,Yes,Email Primary / Postal for Legal Notices,Both Electronic and Paper,"1117 Lake Terr, Orland Park, Il 45644","1117 Lake Terr, Orland Park, Il 45644",Orland Park,IL,Illinois,45644,Orland Park County,USA,Owned,6,7/23/2019,79,6.6,Silver,Active,Yes - Credit Card,18/8/2015,26/8/2015,63,5,49,9556.63,No,tech-support,IT Support Specialist,Allied Automotive Services,3,Full-Time,$100K-$200K,Associate,0,-55700,-55700,<$50K,,Non-Standard,582,100,High,3,3 prior claim(s) on record,N,No,No,Yes,Yes,kayaking,1,1,No,Cat,LinkedIn,Yes,Yes,James Patel,AGT-6073,Heartland Insurance Services,e853eb52b9755e04,Pending,8/01/2010,DEV-9B1776948C92,iPad,Edge,10.10.0.5,Yes,Fifth Third,20c4188e73a7ee4b,8966,TOK-C857A0886427F1E5,Money Order,0,No,No,No,No,0,5,No,No
CUST-IN-6163-3369,Customer,616337,Anthony,W,Gonzalez,Anthony W. Gonzalez,7/6/1992,34,Male,Single,unmarried,AB-,Work Visa,1147,IN,DL-IN-83885420,anthony763@me.com,,(765) 335-3303,,(765) 959-7088,Online Portal,English,Yes,Yes,Opted In - Postal Only,No,Email Only,Paper Copy via Postal Mail,"5099 Poplar Rd, Evansville, In 47057","5099 Poplar Rd, Evansville, In 47057",Evansville,IN,Indiana,47057,Evansville County,USA,Rented,5,6/21/2016,116,9.7,Silver,Active,No - Manual Payment,4/11/2015,24/9/2015,78,4,4,16797.96,No,transport-moving,Logistics Coordinator,Heartland Retail Corp.,6,Self-Employed,$100K-$200K,Associate,0,-24100,-24100,<$50K,,Non-Standard,604,78,High,0,0 prior claim(s) on record,Y,No,No,No,No,chess,1,1,No,Multiple,Facebook,No,No,Sandra Sullivan,AGT-7137,Lakefront Coverage Group,ad539b31cbc4d1f1,Verified,9/01/2012,DEV-FEED787E1925,Android,Chrome,192.168.139.26,No,Fifth Third,5fff15ff66bd2ce7,1378,TOK-52214A493D23072E,Money Order,0,No,No,No,No,1,4,No,No
CUST-IL-4489-3523,Customer,448961,Heather,K,Gray,Heather K. Gray,3/25/2003,23,Female,Married,husband,A-,US Citizen,4532,IL,DL-IL-53471251,heather308@icloud.com,hgray@specialists.com,(815) 668-3945,(309) 408-5308,,Online Portal,English,No,Yes,Opted In - All Channels,No,Email Primary / Postal for Legal Notices,Paper Copy via Postal Mail,"3987 Magnolia Way, Des Plaines, Il 44164","Po Box 8209, Des Plaines, Il 44164",Des Plaines,IL,Illinois,44164,Des Plaines County,USA,Owned,3,1/21/2023,37,3.1,Bronze,Active,Yes - ACH Bank Draft,23/9/2015,15/8/2015,69,6,10,4550.63,No,prof-specialty,Physician,Keystone Industrial Corp.,1,Full-Time,$100K-$200K,College,0,-67400,-67400,<$50K,,Non-Standard,587,12,Low,0,0 prior claim(s) on record,N,No,No,No,No,hiking,5,2,No,Cat,Twitter/X,Yes,Yes,Maria Sullivan,AGT-6706,Prairie State Insurance Partners,6c9ad5ce781c620a,Verified,8/01/2011,DEV-1ED96FC85BEE,iPad,Chrome,192.168.160.184,No,Chase,bae651226321eac5,7717,TOK-3573CEFCF79F6BB3,Check,0,No,No,No,No,1,5,No,No
