:ID,:LABEL,transaction_id,transaction_type,linked_claim_id,linked_policy_number,amount_usd,payment_account_id,payment_routing_hash,payment_method,transaction_date,bank_name,routing_number_hash,account_type,transaction_status,fraud_flag,velocity_flag,round_amount_flag,payee_name,payee_entity_id,payment_channel,is_shared_account_flag,counterparty_entity_type,days_to_payment,suspicious_timing_flag
TXN-000104,FinancialTransaction,TXN-000104,Premium Payment,,500533,6946.46,PAY-EE213868AE,2e50c6690c7c0b73,Check,7/4/2015,Wells Fargo,573c4fb4135f,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Unknown,34,No
TXN-000105,FinancialTransaction,TXN-000105,Claim Payment,CLM-348209,348209,4300.0,PAY-D76AD7F3D4,c3c716c5c2d5cd63,ACH,6/5/2015,BOA,e26b2275f47e,Checking,Cleared,No,No,Yes,Attorney,CLM-348209,Unknown,No,Hospital,37,No
TXN-000106,FinancialTransaction,TXN-000106,Premium Payment,,348209,390.82,PAY-D76AD7F3D4,c3c716c5c2d5cd63,ACH,6/4/2015,BOA,aa16c4527173,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,40,No
TXN-000107,FinancialTransaction,TXN-000107,Claim Payment,CLM-486676,486676,68310.0,PAY-682501DF9E,cbf7776b6651ab30,ACH,9/11/2015,Chase,f21e7073c072,Savings,Cleared,No,No,No,Attorney,CLM-486676,Unknown,No,RepairShop,23,No
TXN-000108,FinancialTransaction,TXN-000108,Premium Payment,,486676,5673.09,PAY-682501DF9E,cbf7776b6651ab30,Check,25/9/2015,Chase,7656f90613eb,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,60,No
TXN-000109,FinancialTransaction,TXN-000109,Premium Payment,,260845,6033.28,PAY-90807518A6,fc06ff39792267be,Credit Card,22/1/2015,Chase,306a5536c35f,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,9,No
TXN-000110,FinancialTransaction,TXN-000110,Claim Payment,CLM-657045,657045,30100.0,PAY-67E0D8D3FF,057b47bbd5ee2686,Check,1/5/2015,BOA,42e869f97023,Checking,Cleared,No,No,Yes,Medical Provider,CLM-657045,ACH,No,Hospital,40,No
TXN-000111,FinancialTransaction,TXN-000111,Premium Payment,,657045,2664.59,PAY-67E0D8D3FF,057b47bbd5ee2686,ACH,27/4/2015,Chase,201e8712f055,Checking,Pending,No,No,No,Insurance Carrier,,Unknown,No,Hospital,37,No
TXN-000112,FinancialTransaction,TXN-000112,Claim Payment,CLM-761189,761189,57120.0,PAY-41A33F262C,2963bc07d6786005,Credit Card,24/7/2015,Chase,4239187d2303,Checking,Pending,No,No,No,Repair Shop,CLM-761189,Unknown,No,Lawyer,32,No
TXN-000113,FinancialTransaction,TXN-000113,Premium Payment,,761189,4695.14,PAY-41A33F262C,2963bc07d6786005,Check,11/3/2015,BOA,e87b1093a9c0,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,34,No
TXN-000114,FinancialTransaction,TXN-000114,Claim Payment,CLM-175177,175177,42930.0,PAY-03B1D5B966,12d5106932542de2,Check,,BOA,aa40b87e8151,Checking,Cleared,No,No,No,Medical Provider,CLM-175177,Venmo,No,Customer,47,No
TXN-000115,FinancialTransaction,TXN-000115,Premium Payment,,175177,3518.87,PAY-03B1D5B966,12d5106932542de2,Credit Card,23/1/2015,Wells Fargo,8084e25a4b47,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Hospital,41,No
TXN-000116,FinancialTransaction,TXN-000116,Premium Payment,,116700,4438.91,PAY-C9F14BD320,cd92c15d63411981,ACH,16/6/2015,Wells Fargo,4355b8364278,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,RepairShop,32,No
TXN-000117,FinancialTransaction,TXN-000117,Claim Payment,CLM-166264,166264,89400.0,PAY-18B5562D0B,322a068e26ecb1d2,Wire Transfer,27/1/2015,Chase,ed56c100eb0c,Savings,Cleared,No,No,Yes,Medical Provider,CLM-166264,Check,No,RepairShop,32,No
TXN-000118,FinancialTransaction,TXN-000118,Premium Payment,,166264,8173.35,PAY-18B5562D0B,322a068e26ecb1d2,ACH,12/6/2015,Chase,63716cc76251,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Lawyer,52,No
TXN-000119,FinancialTransaction,TXN-000119,Premium Payment,,527945,5164.79,PAY-ABF5AC1266,e4da5041e704ed1c,ACH,27/2/2015,Wells Fargo,41b66f68c798,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,12,No
TXN-000120,FinancialTransaction,TXN-000120,Premium Payment,,627540,742.64,PAY-CFDD49C030,391998db8dafa610,ACH,27/3/2015,Chase,1290d32ec3c6,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,57,No
TXN-000121,FinancialTransaction,TXN-000121,Claim Payment,CLM-279422,279422,72200.0,PAY-E4CCFE9EE0,3b239ffadca73191,Wire Transfer,4/3/2015,Citibank,ea1f4f41445a,Checking,Pending,No,No,Yes,Medical Provider,CLM-279422,Check,No,RepairShop,40,No
TXN-000122,FinancialTransaction,TXN-000122,Premium Payment,,279422,6036.97,PAY-E4CCFE9EE0,3b239ffadca73191,Check,21/1/2015,Citibank,02c5f2c5d78c,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Hospital,15,No
TXN-000123,FinancialTransaction,TXN-000123,Premium Payment,,484200,4457.45,PAY-D520F508FB,eb24305d333dec53,ACH,1/5/2015,Chase,d3a11fefb6ed,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,46,No
TXN-000124,FinancialTransaction,TXN-000124,Premium Payment,,645258,646.72,PAY-4E0DBBD20D,9e8fbe8fb9f6088d,ACH,6/6/2015,Wells Fargo,6be159e4f38e,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,19,No
TXN-000125,FinancialTransaction,TXN-000125,Claim Payment,CLM-694662,694662,7500.0,PAY-35E6BA135B,57979ddeb5d624c2,Direct Deposit,15/8/2015,BOA,43159e5a5a42,Savings,Cleared,No,No,Yes,Insured,CLM-694662,Wire,No,Lawyer,13,No
TXN-000126,FinancialTransaction,TXN-000126,Premium Payment,,694662,665.44,PAY-35E6BA135B,57979ddeb5d624c2,ACH,7/6/2015,Chase,ddd93b7c133a,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,1,No
TXN-000127,FinancialTransaction,TXN-000127,Claim Payment,CLM-960680,960680,6490.0,PAY-E3CD69CEBF,6382e0614484d530,ACH,,Citibank,89605bc3a3b2,Checking,Cleared,No,No,No,Medical Provider,CLM-960680,ACH,No,Hospital,8,No
TXN-000128,FinancialTransaction,TXN-000128,Premium Payment,,960680,589.96,PAY-E3CD69CEBF,6382e0614484d530,ACH,24/8/2015,Citibank,3c08552f9d91,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Lawyer,2,No
TXN-000129,FinancialTransaction,TXN-000129,Premium Payment,,498140,5546.19,PAY-ED92D71130,914e69dea7eac1f5,Credit Card,13/12/2015,Chase,f2d9f41d43c1,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Unknown,30,No
TXN-000130,FinancialTransaction,TXN-000130,Premium Payment,,498875,5125.73,PAY-22C5691820,3ee64c94061b02fc,ACH,27/3/2015,BOA,80ee3f87ef7c,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Customer,41,No
TXN-000131,FinancialTransaction,TXN-000131,Premium Payment,,798177,6324.98,PAY-7F9F3AF2A3,fb8080754bb77a0f,ACH,11/4/2015,Wells Fargo,6b015e43f647,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,51,No
TXN-000132,FinancialTransaction,TXN-000132,Claim Payment,CLM-614763,614763,64240.0,PAY-CDE8FB887D,6e7291d5d213ea68,Check,,BOA,5f5020bf12a7,Checking,Cleared,No,No,No,Medical Provider,CLM-614763,Unknown,No,Unknown,8,No
TXN-000133,FinancialTransaction,TXN-000133,Premium Payment,,614763,5866.14,PAY-CDE8FB887D,6e7291d5d213ea68,ACH,8/6/2015,Chase,1f3071bfb774,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Customer,48,No
TXN-000134,FinancialTransaction,TXN-000134,Premium Payment,,679370,416.75,PAY-36DDFE5DFD,3d4c646ceef2e571,ACH,1/4/2015,Wells Fargo,b5920c9dcf94,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Hospital,55,No
TXN-000135,FinancialTransaction,TXN-000135,Claim Payment,CLM-958857,958857,45120.0,PAY-70CCBA55B8,f5edb69562071257,Wire Transfer,9/9/2015,Citibank,56ff64315dfd,Savings,Cleared,Yes,Yes,No,Lienholder,CLM-958857,Unknown,No,RepairShop,14,No
TXN-000136,FinancialTransaction,TXN-000136,Premium Payment,,958857,3667.39,PAY-70CCBA55B8,f5edb69562071257,Check,9/9/2015,Citibank,cbe3825100ef,Checking,Cleared,No,No,No,Insurance Carrier,,Check,Yes,Unknown,52,No
TXN-000137,FinancialTransaction,TXN-000137,Premium Payment,,686816,6857.52,PAY-1A7D15814D,a9d9eeeaf57fbf17,Credit Card,27/4/2015,Citibank,232cc5f69b16,Savings,Pending,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,40,No
TXN-000138,FinancialTransaction,TXN-000138,Premium Payment,,127754,8236.36,PAY-7986521024,969b787f83b8186f,ACH,4/5/2015,Wells Fargo,d360953bae0e,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,27,No
TXN-000139,FinancialTransaction,TXN-000139,Premium Payment,,918629,587.15,PAY-6A92877633,9fb067a0705a4a63,Credit Card,23/11/2015,BOA,2f909f454a72,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Customer,27,No
TXN-000140,FinancialTransaction,TXN-000140,Premium Payment,,731450,5843.65,PAY-C4A4184C0F,fac41d67899d4c95,Check,26/5/2015,Chase,877499057553,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Customer,3,No
TXN-000141,FinancialTransaction,TXN-000141,Claim Payment,CLM-307447,307447,93720.0,PAY-2A34D758C2,58e5f0550c7cb6cf,Check,13/5/2015,BOA,bff6f93b338d,Checking,Cleared,No,No,No,Repair Shop,CLM-307447,Wire,No,Customer,22,No
TXN-000142,FinancialTransaction,TXN-000142,Premium Payment,,307447,9233.42,PAY-2A34D758C2,58e5f0550c7cb6cf,ACH,7/11/2015,Wells Fargo,d03298ad6c37,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Unknown,23,No
TXN-000143,FinancialTransaction,TXN-000143,Claim Payment,CLM-992145,992145,6930.0,PAY-FD1016CBA1,f5b5f6e6cc50b72a,Direct Deposit,8/2/2015,BOA,2ef043345b52,Savings,Cleared,No,No,No,Medical Provider,CLM-992145,Wire,No,Customer,36,No
TXN-000144,FinancialTransaction,TXN-000144,Premium Payment,,992145,588.79,PAY-FD1016CBA1,f5b5f6e6cc50b72a,ACH,15/7/2015,Citibank,cc2dfa74134c,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,52,No
TXN-000145,FinancialTransaction,TXN-000145,Premium Payment,,900628,6385.88,PAY-DC88793039,a07398bb9453c975,ACH,17/11/2015,Chase,4318b61c6992,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,41,No
TXN-000146,FinancialTransaction,TXN-000146,Premium Payment,,235220,5293.26,PAY-563E527961,aba0b8bca4f5f269,ACH,5/2/2015,Chase,370a0ddb04e3,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Lawyer,14,No
TXN-000147,FinancialTransaction,TXN-000147,Premium Payment,,740019,506.76,PAY-CF312A7894,59eda2688967cc29,Check,19/4/2015,Chase,54683d4f0632,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,1,No
TXN-000148,FinancialTransaction,TXN-000148,Premium Payment,,246882,566.85,PAY-DE78269835,ad1b379cc5cc8fb6,ACH,5/8/2015,Citibank,786230358d2b,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,41,No
TXN-000149,FinancialTransaction,TXN-000149,Premium Payment,,797613,6860.13,PAY-B01BE1A5AD,fa669c48382bd047,Credit Card,10/7/2015,Wells Fargo,7880a1c7ade2,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,No,Customer,13,No
TXN-000150,FinancialTransaction,TXN-000150,Premium Payment,,193442,4315.54,PAY-C867E923A4,419412ea7632d5a4,ACH,25/2/2015,Chase,9c312a2cb1b3,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Unknown,45,No
TXN-000151,FinancialTransaction,TXN-000151,Premium Payment,,389238,2946.08,PAY-1667D51D69,d962b9b320e598fd,ACH,25/7/2015,Citibank,327757c9ada7,Savings,Pending,No,No,No,Insurance Carrier,,Check,No,Hospital,19,No
TXN-000152,FinancialTransaction,TXN-000152,Claim Payment,CLM-760179,760179,2970.0,PAY-75EB6529A5,23e43b2037d0b024,Direct Deposit,,BOA,ba722cf2db59,Checking,Cleared,No,No,No,Repair Shop,CLM-760179,Unknown,No,Unknown,17,No
TXN-000153,FinancialTransaction,TXN-000153,Premium Payment,,760179,289.53,PAY-75EB6529A5,23e43b2037d0b024,ACH,9/11/2015,BOA,084147b9af90,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Unknown,51,No
TXN-000154,FinancialTransaction,TXN-000154,Claim Payment,CLM-939905,939905,93480.0,PAY-CBE697B57B,aab641d9d60a6d55,Direct Deposit,,BOA,2a34d502f8c3,Checking,Cleared,No,No,No,Lienholder,CLM-939905,Wire,No,Lawyer,5,No
TXN-000155,FinancialTransaction,TXN-000155,Premium Payment,,939905,8335.04,PAY-CBE697B57B,aab641d9d60a6d55,Check,3/3/2015,Chase,1b9074947174,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,20,No
TXN-000156,FinancialTransaction,TXN-000156,Premium Payment,,872814,411.71,PAY-87EDAB2E05,94fbdf5654a0e05c,ACH,27/9/2015,BOA,bc56ee1d39b9,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Hospital,20,No
TXN-000157,FinancialTransaction,TXN-000157,Claim Payment,CLM-632627,632627,79800.0,PAY-97DA2808D1,79314eca4d91049d,ACH,5/11/2015,Citibank,e5acc79cd31f,Savings,Pending,No,Yes,Yes,Insured,CLM-632627,Check,No,Lawyer,33,No
TXN-000158,FinancialTransaction,TXN-000158,Premium Payment,,632627,6702.45,PAY-97DA2808D1,79314eca4d91049d,ACH,2/2/2015,Wells Fargo,a4274fa6f8de,Savings,Cleared,No,No,No,Insurance Carrier,,Unknown,No,RepairShop,36,No
TXN-000159,FinancialTransaction,TXN-000159,Claim Payment,CLM-283414,283414,74200.0,PAY-65888C3DD4,279548c1a9e5b9d7,Credit Card,7/3/2015,BOA,429a47572038,Checking,Cleared,No,No,Yes,Lienholder,CLM-283414,Zelle,No,Unknown,21,No
TXN-000160,FinancialTransaction,TXN-000160,Premium Payment,,283414,7397.45,PAY-65888C3DD4,279548c1a9e5b9d7,Check,1/11/2015,Chase,9c4d3c773a69,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Hospital,50,No
TXN-000161,FinancialTransaction,TXN-000161,Premium Payment,,163161,6363.92,PAY-A7FAE7388A,832e77a82b940e52,Check,20/12/2015,BOA,cefb5541c141,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,1,No
TXN-000162,FinancialTransaction,TXN-000162,Claim Payment,CLM-853360,853360,60940.0,PAY-602D431772,e2b10681e53a9d7c,Direct Deposit,12/7/2015,Wells Fargo,7bfae8573ac9,Checking,Cleared,No,No,No,Repair Shop,CLM-853360,Wire,No,Lawyer,8,No
TXN-000163,FinancialTransaction,TXN-000163,Premium Payment,,853360,5028.36,PAY-602D431772,e2b10681e53a9d7c,Credit Card,9/1/2015,Citibank,53d1f7868d4b,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,44,No
TXN-000164,FinancialTransaction,TXN-000164,Claim Payment,CLM-776860,776860,74700.0,PAY-7A4898949F,a0d71bfcd1d94389,ACH,,Wells Fargo,e903f237f16c,Checking,Cleared,No,No,Yes,Repair Shop,CLM-776860,Zelle,No,Unknown,22,No
TXN-000165,FinancialTransaction,TXN-000165,Premium Payment,,776860,7135.85,PAY-7A4898949F,a0d71bfcd1d94389,ACH,19/10/2015,Wells Fargo,ab78e74db9fe,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Customer,22,No
TXN-000166,FinancialTransaction,TXN-000166,Premium Payment,,149367,6376.04,PAY-D9CB7B262F,d861f65cf8f3c5d3,ACH,3/5/2015,Chase,2e991f18ef29,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Lawyer,26,No
TXN-000167,FinancialTransaction,TXN-000167,Premium Payment,,395269,8352.72,PAY-42F8EBAC88,5848d991a45f4d95,Credit Card,21/4/2015,BOA,e94b803ae542,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,No,Hospital,47,No
TXN-000168,FinancialTransaction,TXN-000168,Premium Payment,,981123,5794.24,PAY-360C2C841D,5749ea471199ce31,ACH,17/1/2015,Wells Fargo,3a63c2f9f8d9,Savings,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,37,No
TXN-000169,FinancialTransaction,TXN-000169,Premium Payment,,143626,627.1,PAY-4AD20414A5,77cbe217a917e900,ACH,11/9/2015,Chase,e8e701d72d87,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Customer,40,No
TXN-000170,FinancialTransaction,TXN-000170,Premium Payment,,648397,4611.05,PAY-98582981DD,29d5f56ed790d5b7,ACH,15/2/2015,Chase,005526733413,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,2,No
TXN-000171,FinancialTransaction,TXN-000171,Premium Payment,,154982,4584.94,PAY-28DE0F2036,193eadca6d6153af,Credit Card,8/5/2015,Citibank,d656b9859f23,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,54,No
TXN-000172,FinancialTransaction,TXN-000172,Premium Payment,,330591,6304.03,PAY-C103B82D55,f3abfcac3f669c41,Credit Card,18/8/2015,Citibank,f5b783537382,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,RepairShop,12,No
TXN-000173,FinancialTransaction,TXN-000173,Claim Payment,CLM-319232,319232,90000.0,PAY-56EF3F8900,744cf451ed819565,Check,24/6/2015,Chase,16d8d4cd0897,Checking,Flagged,No,No,Yes,Lienholder,CLM-319232,Venmo,No,Unknown,13,No
TXN-000174,FinancialTransaction,TXN-000174,Premium Payment,,319232,7586.14,PAY-56EF3F8900,744cf451ed819565,Check,20/11/2015,Citibank,ee2b62113a34,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,RepairShop,22,No
TXN-000175,FinancialTransaction,TXN-000175,Claim Payment,CLM-531640,531640,72820.0,PAY-CCF66D6E61,203a748c19beb1a5,Wire Transfer,18/9/2015,BOA,885941bd637f,Savings,Cleared,No,No,No,Attorney,CLM-531640,Zelle,No,Lawyer,54,No
TXN-000176,FinancialTransaction,TXN-000176,Premium Payment,,531640,7291.02,PAY-CCF66D6E61,203a748c19beb1a5,ACH,28/2/2015,Wells Fargo,5e64e00001d6,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,22,No
TXN-000177,FinancialTransaction,TXN-000177,Premium Payment,,368050,6077.99,PAY-BA917F4AE3,5f0b59eefcba122f,ACH,11/11/2015,BOA,c30519b50631,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,RepairShop,60,No
TXN-000178,FinancialTransaction,TXN-000178,Claim Payment,CLM-253791,253791,76560.0,PAY-BF6595ED82,64ed015b7ca9225c,ACH,,Chase,d88c9ce00797,Savings,Cleared,No,Yes,No,Attorney,CLM-253791,Venmo,No,Unknown,44,No
TXN-000179,FinancialTransaction,TXN-000179,Premium Payment,,253791,7396.62,PAY-BF6595ED82,64ed015b7ca9225c,ACH,27/4/2015,Citibank,7707a554387a,Checking,Cleared,No,No,No,Insurance Carrier,,Wire,No,Unknown,31,No
TXN-000180,FinancialTransaction,TXN-000180,Claim Payment,CLM-155724,155724,55440.0,PAY-51E1B27701,b57f1e48798d3ba3,Credit Card,22/1/2015,BOA,a3dc7c87bf24,Checking,Cleared,No,No,No,Insured,CLM-155724,Check,No,RepairShop,59,No
TXN-000181,FinancialTransaction,TXN-000181,Premium Payment,,155724,5059.56,PAY-51E1B27701,b57f1e48798d3ba3,Check,2/10/2015,Citibank,3ac25967f21a,Checking,Pending,No,No,No,Insurance Carrier,,ACH,No,Lawyer,31,No
TXN-000182,FinancialTransaction,TXN-000182,Claim Payment,CLM-824540,824540,77130.0,PAY-D6BF3BAE77,06c30e56ad1644fe,Wire Transfer,,BOA,bcab10346efa,Checking,Pending,No,No,No,Attorney,CLM-824540,Unknown,No,Hospital,52,No
TXN-000183,FinancialTransaction,TXN-000183,Premium Payment,,824540,7865.5,PAY-D6BF3BAE77,06c30e56ad1644fe,ACH,21/5/2015,BOA,6b529f27229b,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Customer,3,No
TXN-000184,FinancialTransaction,TXN-000184,Claim Payment,CLM-717392,717392,42000.0,PAY-03EB34D7E4,78b4792415a75f73,Check,8/8/2015,Chase,74fc57fb615a,Checking,Flagged,No,No,Yes,Repair Shop,CLM-717392,Check,No,RepairShop,42,No
TXN-000185,FinancialTransaction,TXN-000185,Premium Payment,,717392,3980.8,PAY-03EB34D7E4,78b4792415a75f73,ACH,5/12/2015,Citibank,982757d86abe,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,Yes,Lawyer,9,No
TXN-000186,FinancialTransaction,TXN-000186,Claim Payment,CLM-965768,965768,36300.0,PAY-BC11771F74,f2920090c207ac63,ACH,25/7/2015,Chase,27ca846c6358,Checking,Cleared,No,No,Yes,Lienholder,CLM-965768,ACH,No,RepairShop,31,No
TXN-000187,FinancialTransaction,TXN-000187,Premium Payment,,965768,3752.7,PAY-BC11771F74,f2920090c207ac63,Check,26/8/2015,Citibank,0e99b371af0a,Checking,Cleared,No,No,No,Insurance Carrier,,Unknown,Yes,Customer,10,No
TXN-000188,FinancialTransaction,TXN-000188,Claim Payment,CLM-414779,414779,40320.0,PAY-08F4DD0777,3f4c21c300fa8c9e,ACH,17/5/2015,Chase,c38bf0429616,Checking,Cleared,No,No,No,Insured,CLM-414779,Venmo,No,Hospital,41,No
TXN-000189,FinancialTransaction,TXN-000189,Premium Payment,,414779,3616.13,PAY-08F4DD0777,3f4c21c300fa8c9e,Credit Card,16/8/2015,Citibank,01c0a42ef09f,Savings,Cleared,No,No,No,Insurance Carrier,,ACH,No,Hospital,30,No
TXN-000190,FinancialTransaction,TXN-000190,Premium Payment,,428230,353.58,PAY-34D289BF4C,19f211e20a3b58a7,ACH,22/8/2015,Citibank,45325d31073f,Checking,Cleared,No,No,No,Insurance Carrier,,Check,No,RepairShop,58,No
TXN-000191,FinancialTransaction,TXN-000191,Claim Payment,CLM-517240,517240,63840.0,PAY-8BF42B0733,e3ef6c88b868c2ae,Direct Deposit,28/11/2015,BOA,be180d4906ad,Savings,Cleared,No,Yes,No,Medical Provider,CLM-517240,ACH,No,Customer,56,No
TXN-000192,FinancialTransaction,TXN-000192,Premium Payment,,517240,6554.46,PAY-8BF42B0733,e3ef6c88b868c2ae,ACH,27/6/2015,Citibank,18dc73cc16be,Savings,Pending,No,No,No,Insurance Carrier,,Wire,No,RepairShop,35,No
TXN-000193,FinancialTransaction,TXN-000193,Claim Payment,CLM-469874,469874,44730.0,PAY-1F66C4410F,dd2b33af05be1fe3,Check,10/11/2015,Chase,176ea1ef7436,Savings,Flagged,No,Yes,No,Medical Provider,CLM-469874,Check,No,Unknown,58,No
TXN-000194,FinancialTransaction,TXN-000194,Premium Payment,,469874,4477.97,PAY-1F66C4410F,dd2b33af05be1fe3,ACH,16/8/2015,Wells Fargo,bc692a0df234,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Hospital,22,No
TXN-000195,FinancialTransaction,TXN-000195,Claim Payment,CLM-718428,718428,84720.0,PAY-69698F8553,5b214a4ad6129842,Check,3/10/2015,BOA,a3d000a8871c,Savings,Flagged,No,No,No,Medical Provider,CLM-718428,Venmo,No,Lawyer,30,No
TXN-000196,FinancialTransaction,TXN-000196,Premium Payment,,718428,7133.58,PAY-69698F8553,5b214a4ad6129842,Credit Card,7/5/2015,Citibank,6534661ffd8b,Savings,Pending,No,No,No,Insurance Carrier,,Wire,No,Lawyer,51,No
TXN-000197,FinancialTransaction,TXN-000197,Premium Payment,,620215,5817.99,PAY-81E6095112,4c4ea72a12039db7,ACH,13/6/2015,Chase,cd52f0fb4b73,Savings,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Lawyer,53,No
TXN-000198,FinancialTransaction,TXN-000198,Premium Payment,,618659,4452.87,PAY-A947DD82CD,158f71fab9ad8597,ACH,8/7/2015,Citibank,bc346c4a55f1,Checking,Cleared,No,No,No,Insurance Carrier,,ACH,Yes,Customer,27,No
TXN-000199,FinancialTransaction,TXN-000199,Premium Payment,,649082,4464.09,PAY-D438C544A1,3095fec7b92a525d,Check,6/11/2015,Citibank,9367ef426949,Savings,Cleared,No,No,No,Insurance Carrier,,Wire,No,Customer,60,No
TXN-000200,FinancialTransaction,TXN-000200,Claim Payment,CLM-437573,437573,78120.0,PAY-B3E02D6622,7400afe3a7a5caba,Check,26/12/2015,Citibank,f830c7414de1,Savings,Cleared,No,No,No,Lienholder,CLM-437573,Zelle,No,Hospital,48,No
TXN-000201,FinancialTransaction,TXN-000201,Premium Payment,,437573,8014.16,PAY-B3E02D6622,7400afe3a7a5caba,Credit Card,17/3/2015,Citibank,7c8a780421ff,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,Customer,4,No
TXN-000202,FinancialTransaction,TXN-000202,Claim Payment,CLM-964657,964657,69200.0,PAY-3EB867403C,ab1b2e7276cf0f84,Credit Card,23/6/2015,Citibank,066b8e38914e,Checking,Cleared,No,No,Yes,Lienholder,CLM-964657,ACH,No,Unknown,54,No
TXN-000203,FinancialTransaction,TXN-000203,Premium Payment,,964657,6971.03,PAY-3EB867403C,ab1b2e7276cf0f84,Check,24/8/2015,Wells Fargo,7664107bf13e,Checking,Cleared,No,No,No,Insurance Carrier,,Zelle,No,Hospital,34,No
TXN-000204,FinancialTransaction,TXN-000204,Claim Payment,CLM-932502,932502,3690.0,PAY-77D0766993,bf793d72f7be172d,Direct Deposit,22/6/2015,Citibank,c40a0cd647a0,Checking,Cleared,No,No,No,Insured,CLM-932502,ACH,No,Hospital,20,No
TXN-000205,FinancialTransaction,TXN-000205,Premium Payment,,932502,344.0,PAY-77D0766993,bf793d72f7be172d,ACH,4/3/2015,Citibank,38a8c10845d6,Checking,Pending,No,No,No,Insurance Carrier,,Zelle,No,Unknown,37,No
TXN-000206,FinancialTransaction,TXN-000206,Premium Payment,,434507,6196.45,PAY-72B019115A,9e4c59e8d017b7a6,ACH,22/3/2015,BOA,4cc76e734e42,Checking,Cleared,No,No,No,Insurance Carrier,,Venmo,No,Unknown,47,No
TXN-000207,FinancialTransaction,TXN-000207,Premium Payment,,935277,7605.36,PAY-2548177D52,c49f94fbde32d06c,ACH,21/1/2015,Citibank,56d82fbdc239,Savings,Cleared,No,No,No,Insurance Carrier,,Check,No,Unknown,44,No
